Datetime,target_volatility
2022-01-26 11:30:00,29.22
2022-01-26 12:00:00,29.22
2022-01-26 12:30:00,29.22
2022-01-26 13:00:00,29.22
2022-01-26 13:30:00,29.22
2022-01-26 14:00:00,29.22
2022-01-26 14:30:00,29.22
2022-01-26 15:00:00,29.22
2022-01-26 15:30:00,29.22
2022-01-26 16:00:00,27.87
2022-01-27 09:30:00,27.87
2022-01-27 10:00:00,27.87
2022-01-27 10:30:00,27.87
2022-01-27 11:00:00,27.87
2022-01-27 11:30:00,27.87
2022-01-27 12:00:00,27.87
2022-01-27 12:30:00,27.87
2022-01-27 13:00:00,27.87
2022-01-27 13:30:00,27.87
2022-01-27 14:00:00,27.87
2022-01-27 14:30:00,27.87
2022-01-27 15:00:00,27.87
2022-01-27 15:30:00,27.87
2022-01-27 16:00:00,24.51
2022-01-28 09:30:00,24.51
2022-01-28 10:00:00,24.51
2022-01-28 10:30:00,24.51
2022-01-28 11:00:00,24.51
2022-01-28 11:30:00,24.51
2022-01-28 12:00:00,24.51
2022-01-28 12:30:00,24.51
2022-01-28 13:00:00,24.51
2022-01-28 13:30:00,24.51
2022-01-28 14:00:00,24.51
2022-01-28 14:30:00,24.51
2022-01-28 15:00:00,24.51
2022-01-28 15:30:00,24.51
2022-01-28 16:00:00,23.27
2022-01-31 09:30:00,23.27
2022-01-31 10:00:00,23.27
2022-01-31 10:30:00,23.27
2022-01-31 11:00:00,23.27
2022-01-31 11:30:00,23.27
2022-01-31 12:00:00,23.27
2022-01-31 12:30:00,23.27
2022-01-31 13:00:00,23.27
2022-01-31 13:30:00,23.27
2022-01-31 14:00:00,23.27
2022-01-31 14:30:00,23.27
2022-01-31 15:00:00,23.27
2022-01-31 15:30:00,23.27
2022-01-31 16:00:00,20.57
2022-02-01 09:30:00,20.57
2022-02-01 10:00:00,20.57
2022-02-01 10:30:00,20.57
2022-02-01 11:00:00,20.57
2022-02-01 11:30:00,20.57
2022-02-01 12:00:00,20.57
2022-02-01 12:30:00,20.57
2022-02-01 13:00:00,20.57
2022-02-01 13:30:00,20.57
2022-02-01 14:00:00,20.57
2022-02-01 14:30:00,20.57
2022-02-01 15:00:00,20.57
2022-02-01 15:30:00,20.57
2022-02-01 16:00:00,20.16
2022-02-02 09:30:00,20.16
2022-02-02 10:00:00,20.16
2022-02-02 10:30:00,20.16
2022-02-02 11:00:00,20.16
2022-02-02 11:30:00,20.16
2022-02-02 12:00:00,20.16
2022-02-02 12:30:00,20.16
2022-02-02 13:00:00,20.16
2022-02-02 13:30:00,20.16
2022-02-02 14:00:00,20.16
2022-02-02 14:30:00,20.16
2022-02-02 15:00:00,20.16
2022-02-02 15:30:00,20.16
2022-02-02 16:00:00,22.57
2022-02-03 09:30:00,22.57
2022-02-03 10:00:00,22.57
2022-02-03 10:30:00,22.57
2022-02-03 11:00:00,22.57
2022-02-03 11:30:00,22.57
2022-02-03 12:00:00,22.57
2022-02-03 12:30:00,22.57
2022-02-03 13:00:00,22.57
2022-02-03 13:30:00,22.57
2022-02-03 14:00:00,22.57
2022-02-03 14:30:00,22.57
2022-02-03 15:00:00,22.57
2022-02-03 15:30:00,22.57
2022-02-03 16:00:00,21.62
2022-02-04 09:30:00,21.62
2022-02-04 10:00:00,21.62
2022-02-04 10:30:00,21.62
2022-02-04 11:00:00,21.62
2022-02-04 11:30:00,21.62
2022-02-04 12:00:00,21.62
2022-02-04 12:30:00,21.62
2022-02-04 13:00:00,21.62
2022-02-04 13:30:00,21.62
2022-02-04 14:00:00,21.62
2022-02-04 14:30:00,21.62
2022-02-04 15:00:00,21.62
2022-02-04 15:30:00,21.62
2022-02-04 16:00:00,21.96
2022-02-07 09:30:00,21.96
2022-02-07 10:00:00,21.96
2022-02-07 10:30:00,21.96
2022-02-07 11:00:00,21.96
2022-02-07 11:30:00,21.96
2022-02-07 12:00:00,21.96
2022-02-07 12:30:00,21.96
2022-02-07 13:00:00,21.96
2022-02-07 13:30:00,21.96
2022-02-07 14:00:00,21.96
2022-02-07 14:30:00,21.96
2022-02-07 15:00:00,21.96
2022-02-07 15:30:00,21.96
2022-02-07 16:00:00,20.38
2022-02-08 09:30:00,20.38
2022-02-08 10:00:00,20.38
2022-02-08 10:30:00,20.38
2022-02-08 11:00:00,20.38
2022-02-08 11:30:00,20.38
2022-02-08 12:00:00,20.38
2022-02-08 12:30:00,20.38
2022-02-08 13:00:00,20.38
2022-02-08 13:30:00,20.38
2022-02-08 14:00:00,20.38
2022-02-08 14:30:00,20.38
2022-02-08 15:00:00,20.38
2022-02-08 15:30:00,20.38
2022-02-08 16:00:00,19.44
2022-02-09 09:30:00,19.44
2022-02-09 10:00:00,19.44
2022-02-09 10:30:00,19.44
2022-02-09 11:00:00,19.44
2022-02-09 11:30:00,19.44
2022-02-09 12:00:00,19.44
2022-02-09 12:30:00,19.44
2022-02-09 13:00:00,19.44
2022-02-09 13:30:00,19.44
2022-02-09 14:00:00,19.44
2022-02-09 14:30:00,19.44
2022-02-09 15:00:00,19.44
2022-02-09 15:30:00,19.44
2022-02-09 16:00:00,22.36
2022-02-10 09:30:00,22.36
2022-02-10 10:00:00,22.36
2022-02-10 10:30:00,22.36
2022-02-10 11:00:00,22.36
2022-02-10 11:30:00,22.36
2022-02-10 12:00:00,22.36
2022-02-10 12:30:00,22.36
2022-02-10 13:00:00,22.36
2022-02-10 13:30:00,22.36
2022-02-10 14:00:00,22.36
2022-02-10 14:30:00,22.36
2022-02-10 15:00:00,22.36
2022-02-10 15:30:00,22.36
2022-02-10 16:00:00,25.67
2022-02-11 09:30:00,25.67
2022-02-11 10:00:00,25.67
2022-02-11 10:30:00,25.67
2022-02-11 11:00:00,25.67
2022-02-11 11:30:00,25.67
2022-02-11 12:00:00,25.67
2022-02-11 12:30:00,25.67
2022-02-11 13:00:00,25.67
2022-02-11 13:30:00,25.67
2022-02-11 14:00:00,25.67
2022-02-11 14:30:00,25.67
2022-02-11 15:00:00,25.67
2022-02-11 15:30:00,25.67
2022-02-11 16:00:00,26.88
2022-02-14 09:30:00,26.88
2022-02-14 10:00:00,26.88
2022-02-14 10:30:00,26.88
2022-02-14 11:00:00,26.88
2022-02-14 11:30:00,26.88
2022-02-14 12:00:00,26.88
2022-02-14 12:30:00,26.88
2022-02-14 13:00:00,26.88
2022-02-14 13:30:00,26.88
2022-02-14 14:00:00,26.88
2022-02-14 14:30:00,26.88
2022-02-14 15:00:00,26.88
2022-02-14 15:30:00,26.88
2022-02-14 16:00:00,23.15
2022-02-15 09:30:00,23.15
2022-02-15 10:00:00,23.15
2022-02-15 10:30:00,23.15
2022-02-15 11:00:00,23.15
2022-02-15 11:30:00,23.15
2022-02-15 12:00:00,23.15
2022-02-15 12:30:00,23.15
2022-02-15 13:00:00,23.15
2022-02-15 13:30:00,23.15
2022-02-15 14:00:00,23.15
2022-02-15 14:30:00,23.15
2022-02-15 15:00:00,23.15
2022-02-15 15:30:00,23.15
2022-02-15 16:00:00,22.39
2022-02-16 09:30:00,22.39
2022-02-16 10:00:00,22.39
2022-02-16 10:30:00,22.39
2022-02-16 11:00:00,22.39
2022-02-16 11:30:00,22.39
2022-02-16 12:00:00,22.39
2022-02-16 12:30:00,22.39
2022-02-16 13:00:00,22.39
2022-02-16 13:30:00,22.39
2022-02-16 14:00:00,22.39
2022-02-16 14:30:00,22.39
2022-02-16 15:00:00,22.39
2022-02-16 15:30:00,22.39
2022-02-16 16:00:00,26.1
2022-02-17 09:30:00,26.1
2022-02-17 10:00:00,26.1
2022-02-17 10:30:00,26.1
2022-02-17 11:00:00,26.1
2022-02-17 11:30:00,26.1
2022-02-17 12:00:00,26.1
2022-02-17 12:30:00,26.1
2022-02-17 13:00:00,26.1
2022-02-17 13:30:00,26.1
2022-02-17 14:00:00,26.1
2022-02-17 14:30:00,26.1
2022-02-17 15:00:00,26.1
2022-02-17 15:30:00,26.1
2022-02-17 16:00:00,26.08
2022-02-18 09:30:00,26.08
2022-02-18 10:00:00,26.08
2022-02-18 10:30:00,26.08
2022-02-18 11:00:00,26.08
2022-02-18 11:30:00,26.08
2022-02-18 12:00:00,26.08
2022-02-18 12:30:00,26.08
2022-02-18 13:00:00,26.08
2022-02-18 13:30:00,26.08
2022-02-18 14:00:00,26.08
2022-02-18 14:30:00,26.08
2022-02-18 15:00:00,26.08
2022-02-18 15:30:00,26.08
2022-02-18 16:00:00,26.82
2022-02-22 09:30:00,26.82
2022-02-22 10:00:00,26.82
2022-02-22 10:30:00,26.82
2022-02-22 11:00:00,26.82
2022-02-22 11:30:00,26.82
2022-02-22 12:00:00,26.82
2022-02-22 12:30:00,26.82
2022-02-22 13:00:00,26.82
2022-02-22 13:30:00,26.82
2022-02-22 14:00:00,26.82
2022-02-22 14:30:00,26.82
2022-02-22 15:00:00,26.82
2022-02-22 15:30:00,26.82
2022-02-22 16:00:00,27.73
2022-02-23 09:30:00,27.73
2022-02-23 10:00:00,27.73
2022-02-23 10:30:00,27.73
2022-02-23 11:00:00,27.73
2022-02-23 11:30:00,27.73
2022-02-23 12:00:00,27.73
2022-02-23 12:30:00,27.73
2022-02-23 13:00:00,27.73
2022-02-23 13:30:00,27.73
2022-02-23 14:00:00,27.73
2022-02-23 14:30:00,27.73
2022-02-23 15:00:00,27.73
2022-02-23 15:30:00,27.73
2022-02-23 16:00:00,27.49
2022-02-24 09:30:00,27.49
2022-02-24 10:00:00,27.49
2022-02-24 10:30:00,27.49
2022-02-24 11:00:00,27.49
2022-02-24 11:30:00,27.49
2022-02-24 12:00:00,27.49
2022-02-24 12:30:00,27.49
2022-02-24 13:00:00,27.49
2022-02-24 13:30:00,27.49
2022-02-24 14:00:00,27.49
2022-02-24 14:30:00,27.49
2022-02-24 15:00:00,27.49
2022-02-24 15:30:00,27.49
2022-02-24 16:00:00,25.07
2022-02-25 09:30:00,25.07
2022-02-25 10:00:00,25.07
2022-02-25 10:30:00,25.07
2022-02-25 11:00:00,25.07
2022-02-25 11:30:00,25.07
2022-02-25 12:00:00,25.07
2022-02-25 12:30:00,25.07
2022-02-25 13:00:00,25.07
2022-02-25 13:30:00,25.07
2022-02-25 14:00:00,25.07
2022-02-25 14:30:00,25.07
2022-02-25 15:00:00,25.07
2022-02-25 15:30:00,25.07
2022-02-25 16:00:00,27.34
2022-02-28 09:30:00,27.34
2022-02-28 10:00:00,27.34
2022-02-28 10:30:00,27.34
2022-02-28 11:00:00,27.34
2022-02-28 11:30:00,27.34
2022-02-28 12:00:00,27.34
2022-02-28 12:30:00,27.34
2022-02-28 13:00:00,27.34
2022-02-28 13:30:00,27.34
2022-02-28 14:00:00,27.34
2022-02-28 14:30:00,27.34
2022-02-28 15:00:00,27.34
2022-02-28 15:30:00,27.34
2022-02-28 16:00:00,30.08
2022-03-01 09:30:00,30.08
2022-03-01 10:00:00,30.08
2022-03-01 10:30:00,30.08
2022-03-01 11:00:00,30.08
2022-03-01 11:30:00,30.08
2022-03-01 12:00:00,30.08
2022-03-01 12:30:00,30.08
2022-03-01 13:00:00,30.08
2022-03-01 13:30:00,30.08
2022-03-01 14:00:00,30.08
2022-03-01 14:30:00,30.08
2022-03-01 15:00:00,30.08
2022-03-01 15:30:00,30.08
2022-03-01 16:00:00,26.91
2022-03-02 09:30:00,26.91
2022-03-02 10:00:00,26.91
2022-03-02 10:30:00,26.91
2022-03-02 11:00:00,26.91
2022-03-02 11:30:00,26.91
2022-03-02 12:00:00,26.91
2022-03-02 12:30:00,26.91
2022-03-02 13:00:00,26.91
2022-03-02 13:30:00,26.91
2022-03-02 14:00:00,26.91
2022-03-02 14:30:00,26.91
2022-03-02 15:00:00,26.91
2022-03-02 15:30:00,26.91
2022-03-02 16:00:00,27.2
2022-03-03 09:30:00,27.2
2022-03-03 10:00:00,27.2
2022-03-03 10:30:00,27.2
2022-03-03 11:00:00,27.2
2022-03-03 11:30:00,27.2
2022-03-03 12:00:00,27.2
2022-03-03 12:30:00,27.2
2022-03-03 13:00:00,27.2
2022-03-03 13:30:00,27.2
2022-03-03 14:00:00,27.2
2022-03-03 14:30:00,27.2
2022-03-03 15:00:00,27.2
2022-03-03 15:30:00,27.2
2022-03-03 16:00:00,27.91
2022-03-04 09:30:00,27.91
2022-03-04 10:00:00,27.91
2022-03-04 10:30:00,27.91
2022-03-04 11:00:00,27.91
2022-03-04 11:30:00,27.91
2022-03-04 12:00:00,27.91
2022-03-04 12:30:00,27.91
2022-03-04 13:00:00,27.91
2022-03-04 13:30:00,27.91
2022-03-04 14:00:00,27.91
2022-03-04 14:30:00,27.91
2022-03-04 15:00:00,27.91
2022-03-04 15:30:00,27.91
2022-03-04 16:00:00,32.07
2022-03-07 09:30:00,32.07
2022-03-07 10:00:00,32.07
2022-03-07 10:30:00,32.07
2022-03-07 11:00:00,32.07
2022-03-07 11:30:00,32.07
2022-03-07 12:00:00,32.07
2022-03-07 12:30:00,32.07
2022-03-07 13:00:00,32.07
2022-03-07 13:30:00,32.07
2022-03-07 14:00:00,32.07
2022-03-07 14:30:00,32.07
2022-03-07 15:00:00,32.07
2022-03-07 15:30:00,32.07
2022-03-07 16:00:00,31.69
2022-03-08 09:30:00,31.69
2022-03-08 10:00:00,31.69
2022-03-08 10:30:00,31.69
2022-03-08 11:00:00,31.69
2022-03-08 11:30:00,31.69
2022-03-08 12:00:00,31.69
2022-03-08 12:30:00,31.69
2022-03-08 13:00:00,31.69
2022-03-08 13:30:00,31.69
2022-03-08 14:00:00,31.69
2022-03-08 14:30:00,31.69
2022-03-08 15:00:00,31.69
2022-03-08 15:30:00,31.69
2022-03-08 16:00:00,28.86
2022-03-09 09:30:00,28.86
2022-03-09 10:00:00,28.86
2022-03-09 10:30:00,28.86
2022-03-09 11:00:00,28.86
2022-03-09 11:30:00,28.86
2022-03-09 12:00:00,28.86
2022-03-09 12:30:00,28.86
2022-03-09 13:00:00,28.86
2022-03-09 13:30:00,28.86
2022-03-09 14:00:00,28.86
2022-03-09 14:30:00,28.86
2022-03-09 15:00:00,28.86
2022-03-09 15:30:00,28.86
2022-03-09 16:00:00,27.34
2022-03-10 09:30:00,27.34
2022-03-10 10:00:00,27.34
2022-03-10 10:30:00,27.34
2022-03-10 11:00:00,27.34
2022-03-10 11:30:00,27.34
2022-03-10 12:00:00,27.34
2022-03-10 12:30:00,27.34
2022-03-10 13:00:00,27.34
2022-03-10 13:30:00,27.34
2022-03-10 14:00:00,27.34
2022-03-10 14:30:00,27.34
2022-03-10 15:00:00,27.34
2022-03-10 15:30:00,27.34
2022-03-10 16:00:00,27.35
2022-03-11 09:30:00,27.35
2022-03-11 10:00:00,27.35
2022-03-11 10:30:00,27.35
2022-03-11 11:00:00,27.35
2022-03-11 11:30:00,27.35
2022-03-11 12:00:00,27.35
2022-03-11 12:30:00,27.35
2022-03-11 13:00:00,27.35
2022-03-11 13:30:00,27.35
2022-03-11 14:00:00,27.35
2022-03-11 14:30:00,27.35
2022-03-11 15:00:00,27.35
2022-03-11 15:30:00,27.35
2022-03-11 16:00:00,28.69
2022-03-14 09:30:00,28.69
2022-03-14 10:00:00,28.69
2022-03-14 10:30:00,28.69
2022-03-14 11:00:00,28.69
2022-03-14 11:30:00,28.69
2022-03-14 12:00:00,28.69
2022-03-14 12:30:00,28.69
2022-03-14 13:00:00,28.69
2022-03-14 13:30:00,28.69
2022-03-14 14:00:00,28.69
2022-03-14 14:30:00,28.69
2022-03-14 15:00:00,28.69
2022-03-14 15:30:00,28.69
2022-03-14 16:00:00,26.69
2022-03-15 09:30:00,26.69
2022-03-15 10:00:00,26.69
2022-03-15 10:30:00,26.69
2022-03-15 11:00:00,26.69
2022-03-15 11:30:00,26.69
2022-03-15 12:00:00,26.69
2022-03-15 12:30:00,26.69
2022-03-15 13:00:00,26.69
2022-03-15 13:30:00,26.69
2022-03-15 14:00:00,26.69
2022-03-15 14:30:00,26.69
2022-03-15 15:00:00,26.69
2022-03-15 15:30:00,26.69
2022-03-15 16:00:00,23.07
2022-03-16 09:30:00,23.07
2022-03-16 10:00:00,23.07
2022-03-16 10:30:00,23.07
2022-03-16 11:00:00,23.07
2022-03-16 11:30:00,23.07
2022-03-16 12:00:00,23.07
2022-03-16 12:30:00,23.07
2022-03-16 13:00:00,23.07
2022-03-16 13:30:00,23.07
2022-03-16 14:00:00,23.07
2022-03-16 14:30:00,23.07
2022-03-16 15:00:00,23.07
2022-03-16 15:30:00,23.07
2022-03-16 16:00:00,21.91
2022-03-17 09:30:00,21.91
2022-03-17 10:00:00,21.91
2022-03-17 10:30:00,21.91
2022-03-17 11:00:00,21.91
2022-03-17 11:30:00,21.91
2022-03-17 12:00:00,21.91
2022-03-17 12:30:00,21.91
2022-03-17 13:00:00,21.91
2022-03-17 13:30:00,21.91
2022-03-17 14:00:00,21.91
2022-03-17 14:30:00,21.91
2022-03-17 15:00:00,21.91
2022-03-17 15:30:00,21.91
2022-03-17 16:00:00,21.07
2022-03-18 09:30:00,21.07
2022-03-18 10:00:00,21.07
2022-03-18 10:30:00,21.07
2022-03-18 11:00:00,21.07
2022-03-18 11:30:00,21.07
2022-03-18 12:00:00,21.07
2022-03-18 12:30:00,21.07
2022-03-18 13:00:00,21.07
2022-03-18 13:30:00,21.07
2022-03-18 14:00:00,21.07
2022-03-18 14:30:00,21.07
2022-03-18 15:00:00,21.07
2022-03-18 15:30:00,21.07
2022-03-18 16:00:00,21.16
2022-03-21 09:30:00,21.16
2022-03-21 10:00:00,21.16
2022-03-21 10:30:00,21.16
2022-03-21 11:00:00,21.16
2022-03-21 11:30:00,21.16
2022-03-21 12:00:00,21.16
2022-03-21 12:30:00,21.16
2022-03-21 13:00:00,21.16
2022-03-21 13:30:00,21.16
2022-03-21 14:00:00,21.16
2022-03-21 14:30:00,21.16
2022-03-21 15:00:00,21.16
2022-03-21 15:30:00,21.16
2022-03-21 16:00:00,19.92
2022-03-22 09:30:00,19.92
2022-03-22 10:00:00,19.92
2022-03-22 10:30:00,19.92
2022-03-22 11:00:00,19.92
2022-03-22 11:30:00,19.92
2022-03-22 12:00:00,19.92
2022-03-22 12:30:00,19.92
2022-03-22 13:00:00,19.92
2022-03-22 13:30:00,19.92
2022-03-22 14:00:00,19.92
2022-03-22 14:30:00,19.92
2022-03-22 15:00:00,19.92
2022-03-22 15:30:00,19.92
2022-03-22 16:00:00,20.86
2022-03-23 09:30:00,20.86
2022-03-23 10:00:00,20.86
2022-03-23 10:30:00,20.86
2022-03-23 11:00:00,20.86
2022-03-23 11:30:00,20.86
2022-03-23 12:00:00,20.86
2022-03-23 12:30:00,20.86
2022-03-23 13:00:00,20.86
2022-03-23 13:30:00,20.86
2022-03-23 14:00:00,20.86
2022-03-23 14:30:00,20.86
2022-03-23 15:00:00,20.86
2022-03-23 15:30:00,20.86
2022-03-23 16:00:00,19.31
2022-03-24 09:30:00,19.31
2022-03-24 10:00:00,19.31
2022-03-24 10:30:00,19.31
2022-03-24 11:00:00,19.31
2022-03-24 11:30:00,19.31
2022-03-24 12:00:00,19.31
2022-03-24 12:30:00,19.31
2022-03-24 13:00:00,19.31
2022-03-24 13:30:00,19.31
2022-03-24 14:00:00,19.31
2022-03-24 14:30:00,19.31
2022-03-24 15:00:00,19.31
2022-03-24 15:30:00,19.31
2022-03-24 16:00:00,18.83
2022-03-25 09:30:00,18.83
2022-03-25 10:00:00,18.83
2022-03-25 10:30:00,18.83
2022-03-25 11:00:00,18.83
2022-03-25 11:30:00,18.83
2022-03-25 12:00:00,18.83
2022-03-25 12:30:00,18.83
2022-03-25 13:00:00,18.83
2022-03-25 13:30:00,18.83
2022-03-25 14:00:00,18.83
2022-03-25 14:30:00,18.83
2022-03-25 15:00:00,18.83
2022-03-25 15:30:00,18.83
2022-03-25 16:00:00,18.13
2022-03-28 09:30:00,18.13
2022-03-28 10:00:00,18.13
2022-03-28 10:30:00,18.13
2022-03-28 11:00:00,18.13
2022-03-28 11:30:00,18.13
2022-03-28 12:00:00,18.13
2022-03-28 12:30:00,18.13
2022-03-28 13:00:00,18.13
2022-03-28 13:30:00,18.13
2022-03-28 14:00:00,18.13
2022-03-28 14:30:00,18.13
2022-03-28 15:00:00,18.13
2022-03-28 15:30:00,18.13
2022-03-28 16:00:00,17.7
2022-03-29 09:30:00,17.7
2022-03-29 10:00:00,17.7
2022-03-29 10:30:00,17.7
2022-03-29 11:00:00,17.7
2022-03-29 11:30:00,17.7
2022-03-29 12:00:00,17.7
2022-03-29 12:30:00,17.7
2022-03-29 13:00:00,17.7
2022-03-29 13:30:00,17.7
2022-03-29 14:00:00,17.7
2022-03-29 14:30:00,17.7
2022-03-29 15:00:00,17.7
2022-03-29 15:30:00,17.7
2022-03-29 16:00:00,17.96
2022-03-30 09:30:00,17.96
2022-03-30 10:00:00,17.96
2022-03-30 10:30:00,17.96
2022-03-30 11:00:00,17.96
2022-03-30 11:30:00,17.96
2022-03-30 12:00:00,17.96
2022-03-30 12:30:00,17.96
2022-03-30 13:00:00,17.96
2022-03-30 13:30:00,17.96
2022-03-30 14:00:00,17.96
2022-03-30 14:30:00,17.96
2022-03-30 15:00:00,17.96
2022-03-30 15:30:00,17.96
2022-03-30 16:00:00,18.8
2022-03-31 09:30:00,18.8
2022-03-31 10:00:00,18.8
2022-03-31 10:30:00,18.8
2022-03-31 11:00:00,18.8
2022-03-31 11:30:00,18.8
2022-03-31 12:00:00,18.8
2022-03-31 12:30:00,18.8
2022-03-31 13:00:00,18.8
2022-03-31 13:30:00,18.8
2022-03-31 14:00:00,18.8
2022-03-31 14:30:00,18.8
2022-03-31 15:00:00,18.8
2022-03-31 15:30:00,18.8
2022-03-31 16:00:00,18.27
2022-04-01 09:30:00,18.27
2022-04-01 10:00:00,18.27
2022-04-01 10:30:00,18.27
2022-04-01 11:00:00,18.27
2022-04-01 11:30:00,18.27
2022-04-01 12:00:00,18.27
2022-04-01 12:30:00,18.27
2022-04-01 13:00:00,18.27
2022-04-01 13:30:00,18.27
2022-04-01 14:00:00,18.27
2022-04-01 14:30:00,18.27
2022-04-01 15:00:00,18.27
2022-04-01 15:30:00,18.27
2022-04-01 16:00:00,17.38
2022-04-04 09:30:00,17.38
2022-04-04 10:00:00,17.38
2022-04-04 10:30:00,17.38
2022-04-04 11:00:00,17.38
2022-04-04 11:30:00,17.38
2022-04-04 12:00:00,17.38
2022-04-04 12:30:00,17.38
2022-04-04 13:00:00,17.38
2022-04-04 13:30:00,17.38
2022-04-04 14:00:00,17.38
2022-04-04 14:30:00,17.38
2022-04-04 15:00:00,17.38
2022-04-04 15:30:00,17.38
2022-04-04 16:00:00,19.62
2022-04-05 09:30:00,19.62
2022-04-05 10:00:00,19.62
2022-04-05 10:30:00,19.62
2022-04-05 11:00:00,19.62
2022-04-05 11:30:00,19.62
2022-04-05 12:00:00,19.62
2022-04-05 12:30:00,19.62
2022-04-05 13:00:00,19.62
2022-04-05 13:30:00,19.62
2022-04-05 14:00:00,19.62
2022-04-05 14:30:00,19.62
2022-04-05 15:00:00,19.62
2022-04-05 15:30:00,19.62
2022-04-05 16:00:00,20.1
2022-04-06 09:30:00,20.1
2022-04-06 10:00:00,20.1
2022-04-06 10:30:00,20.1
2022-04-06 11:00:00,20.1
2022-04-06 11:30:00,20.1
2022-04-06 12:00:00,20.1
2022-04-06 12:30:00,20.1
2022-04-06 13:00:00,20.1
2022-04-06 13:30:00,20.1
2022-04-06 14:00:00,20.1
2022-04-06 14:30:00,20.1
2022-04-06 15:00:00,20.1
2022-04-06 15:30:00,20.1
2022-04-06 16:00:00,20.04
2022-04-07 09:30:00,20.04
2022-04-07 10:00:00,20.04
2022-04-07 10:30:00,20.04
2022-04-07 11:00:00,20.04
2022-04-07 11:30:00,20.04
2022-04-07 12:00:00,20.04
2022-04-07 12:30:00,20.04
2022-04-07 13:00:00,20.04
2022-04-07 13:30:00,20.04
2022-04-07 14:00:00,20.04
2022-04-07 14:30:00,20.04
2022-04-07 15:00:00,20.04
2022-04-07 15:30:00,20.04
2022-04-07 16:00:00,19.53
2022-04-08 09:30:00,19.53
2022-04-08 10:00:00,19.53
2022-04-08 10:30:00,19.53
2022-04-08 11:00:00,19.53
2022-04-08 11:30:00,19.53
2022-04-08 12:00:00,19.53
2022-04-08 12:30:00,19.53
2022-04-08 13:00:00,19.53
2022-04-08 13:30:00,19.53
2022-04-08 14:00:00,19.53
2022-04-08 14:30:00,19.53
2022-04-08 15:00:00,19.53
2022-04-08 15:30:00,19.53
2022-04-08 16:00:00,21.1
2022-04-11 09:30:00,21.1
2022-04-11 10:00:00,21.1
2022-04-11 10:30:00,21.1
2022-04-11 11:00:00,21.1
2022-04-11 11:30:00,21.1
2022-04-11 12:00:00,21.1
2022-04-11 12:30:00,21.1
2022-04-11 13:00:00,21.1
2022-04-11 13:30:00,21.1
2022-04-11 14:00:00,21.1
2022-04-11 14:30:00,21.1
2022-04-11 15:00:00,21.1
2022-04-11 15:30:00,21.1
2022-04-11 16:00:00,22.77
2022-04-12 09:30:00,22.77
2022-04-12 10:00:00,22.77
2022-04-12 10:30:00,22.77
2022-04-12 11:00:00,22.77
2022-04-12 11:30:00,22.77
2022-04-12 12:00:00,22.77
2022-04-12 12:30:00,22.77
2022-04-12 13:00:00,22.77
2022-04-12 13:30:00,22.77
2022-04-12 14:00:00,22.77
2022-04-12 14:30:00,22.77
2022-04-12 15:00:00,22.77
2022-04-12 15:30:00,22.77
2022-04-12 16:00:00,23.34
2022-04-13 09:30:00,23.34
2022-04-13 10:00:00,23.34
2022-04-13 10:30:00,23.34
2022-04-13 11:00:00,23.34
2022-04-13 11:30:00,23.34
2022-04-13 12:00:00,23.34
2022-04-13 12:30:00,23.34
2022-04-13 13:00:00,23.34
2022-04-13 13:30:00,23.34
2022-04-13 14:00:00,23.34
2022-04-13 14:30:00,23.34
2022-04-13 15:00:00,23.34
2022-04-13 15:30:00,23.34
2022-04-13 16:00:00,20.23
2022-04-14 09:30:00,20.23
2022-04-14 10:00:00,20.23
2022-04-14 10:30:00,20.23
2022-04-14 11:00:00,20.23
2022-04-14 11:30:00,20.23
2022-04-14 12:00:00,20.23
2022-04-14 12:30:00,20.23
2022-04-14 13:00:00,20.23
2022-04-14 13:30:00,20.23
2022-04-14 14:00:00,20.23
2022-04-14 14:30:00,20.23
2022-04-14 15:00:00,20.23
2022-04-14 15:30:00,20.23
2022-04-14 16:00:00,19.41
2022-04-18 09:30:00,19.41
2022-04-18 10:00:00,19.41
2022-04-18 10:30:00,19.41
2022-04-18 11:00:00,19.41
2022-04-18 11:30:00,19.41
2022-04-18 12:00:00,19.41
2022-04-18 12:30:00,19.41
2022-04-18 13:00:00,19.41
2022-04-18 13:30:00,19.41
2022-04-18 14:00:00,19.41
2022-04-18 14:30:00,19.41
2022-04-18 15:00:00,19.41
2022-04-18 15:30:00,19.41
2022-04-18 16:00:00,18.78
2022-04-19 09:30:00,18.78
2022-04-19 10:00:00,18.78
2022-04-19 10:30:00,18.78
2022-04-19 11:00:00,18.78
2022-04-19 11:30:00,18.78
2022-04-19 12:00:00,18.78
2022-04-19 12:30:00,18.78
2022-04-19 13:00:00,18.78
2022-04-19 13:30:00,18.78
2022-04-19 14:00:00,18.78
2022-04-19 14:30:00,18.78
2022-04-19 15:00:00,18.78
2022-04-19 15:30:00,18.78
2022-04-19 16:00:00,17.6
2022-04-20 09:30:00,17.6
2022-04-20 10:00:00,17.6
2022-04-20 10:30:00,17.6
2022-04-20 11:00:00,17.6
2022-04-20 11:30:00,17.6
2022-04-20 12:00:00,17.6
2022-04-20 12:30:00,17.6
2022-04-20 13:00:00,17.6
2022-04-20 13:30:00,17.6
2022-04-20 14:00:00,17.6
2022-04-20 14:30:00,17.6
2022-04-20 15:00:00,17.6
2022-04-20 15:30:00,17.6
2022-04-20 16:00:00,20.0
